Date,Price,Open,High,Low,Vol.,Change %
2023/10/19,"7,863.00","7,863.00","7,863.00","7,863.00",,-2.20%
2023/10/18,"8,040.00","8,040.00","8,040.00","8,040.00",0.02K,0.00%
2023/10/17,"8,040.00","8,040.00","8,040.00","8,040.00",,-0.10%
2023/10/16,"8,048.00","8,048.00","8,048.00","8,048.00",0.10K,0.50%
2023/10/13,"8,008.00","8,008.00","8,008.00","8,008.00",0.00K,0.00%
2023/10/12,"8,008.00","8,011.00","8,022.00","7,987.00",0.14K,0.11%
2023/10/11,"7,999.00","7,999.00","8,011.00","7,995.00",0.05K,-0.97%
2023/10/10,"8,077.00","8,089.00","8,089.00","8,053.00",0.03K,-1.04%
2023/10/09,"8,162.00","8,152.00","8,183.00","8,133.00",0.05K,-1.21%
2023/09/28,"8,262.00","8,254.00","8,308.00","8,230.00",0.24K,0.10%
2023/09/27,"8,254.00","8,252.00","8,268.00","8,230.00",0.64K,0.02%
2023/09/26,"8,252.00","8,255.00","8,277.00","8,225.00",0.76K,-0.04%
2023/09/25,"8,255.00","8,290.00","8,310.00","8,220.00",0.60K,-0.34%
2023/09/22,"8,283.00","8,315.00","8,316.00","8,254.00",0.88K,-0.38%
2023/09/21,"8,315.00","8,402.00","8,402.00","8,264.00",3.14K,-1.62%
2023/09/20,"8,452.00","8,513.00","8,544.00","8,376.00",1.60K,-0.38%
2023/09/19,"8,484.00","8,409.00","8,554.00","8,409.00",5.15K,1.33%
2023/09/18,"8,373.00","8,407.00","8,437.00","8,312.00",23.38K,-0.40%
2023/09/15,"8,407.00","8,370.00","8,447.00","8,370.00",11.51K,0.19%
2023/09/14,"8,391.00","8,337.00","8,337.00","8,337.00",0.23K,0.65%
2023/09/13,"8,337.00","8,337.00","8,337.00","8,337.00",,0.00%
2023/09/12,"8,337.00","8,330.00","8,345.00","8,330.00",0.02K,-0.94%
2023/09/11,"8,416.00","8,306.00","8,500.00","8,306.00",0.24K,1.32%
2023/09/08,"8,306.00","8,333.00","8,333.00","8,280.00",0.02K,-0.76%
2023/09/07,"8,370.00","8,401.00","8,401.00","8,350.00",0.54K,-0.59%
2023/09/06,"8,420.00","8,406.00","8,460.00","8,400.00",0.11K,0.17%
2023/09/05,"8,406.00","8,401.00","8,460.00","8,369.00",0.97K,0.06%
2023/09/04,"8,401.00","8,384.00","8,448.00","8,372.00",0.84K,0.20%
2023/09/01,"8,384.00","8,324.00","8,435.00","8,324.00",2.54K,0.89%
2023/08/31,"8,310.00","8,276.00","8,350.00","8,276.00",4.82K,0.47%
2023/08/30,"8,271.00","8,243.00","8,305.00","8,232.00",10.88K,0.19%
2023/08/29,"8,255.00","8,280.00","8,287.00","8,225.00",8.16K,-1.22%
2023/08/28,"8,357.00","8,416.00","8,428.00","8,275.00",19.31K,-0.14%
2023/08/25,"8,369.00","8,358.00","8,400.00","8,338.00",23.60K,-0.29%
2023/08/24,"8,393.00","8,377.00","8,430.00","8,359.00",17.71K,-0.50%
2023/08/23,"8,435.00","8,405.00","8,468.00","8,389.00",28.06K,0.64%
2023/08/22,"8,381.00","8,400.00","8,412.00","8,355.00",26.11K,0.22%
2023/08/21,"8,363.00","8,315.00","8,411.00","8,310.00",48.18K,1.30%
2023/08/18,"8,256.00","8,198.00","8,338.00","8,179.00",64.91K,1.91%
2023/08/17,"8,101.00","8,084.00","8,173.00","8,058.00",79.89K,0.11%
2023/08/16,"8,092.00","8,089.00","8,124.00","8,070.00",98.96K,-0.20%
2023/08/15,"8,108.00","8,118.00","8,143.00","8,075.00",162.48K,-1.71%
2023/08/14,"8,249.00","8,249.00","8,249.00","8,249.00",,0.60%
2023/08/11,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/08/10,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/08/09,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/08/08,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/08/07,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/08/04,"8,200.00","8,200.00","8,200.00","8,200.00",0.00K,0.00%
2023/08/03,"8,200.00","8,213.00","8,217.00","8,169.00",0.07K,-0.80%
2023/08/02,"8,266.00","8,222.00","8,338.00","8,217.00",0.25K,0.58%
2023/08/01,"8,218.00","8,191.00","8,240.00","8,191.00",0.03K,-0.34%
2023/07/31,"8,246.00","8,308.00","8,309.00","8,166.00",0.04K,0.52%
2023/07/28,"8,203.00","8,204.00","8,250.00","8,180.00",0.30K,-0.01%
2023/07/27,"8,204.00","8,218.00","8,239.00","8,201.00",0.09K,0.31%
2023/07/26,"8,179.00","8,120.00","8,253.00","8,120.00",0.19K,0.63%
2023/07/25,"8,128.00","8,093.00","8,155.00","8,090.00",0.21K,0.43%
2023/07/24,"8,093.00","8,130.00","8,130.00","8,060.00",0.39K,-0.09%
2023/07/21,"8,100.00","8,121.00","8,131.00","8,080.00",0.60K,-0.26%
2023/07/20,"8,121.00","8,200.00","8,200.00","8,090.00",0.98K,-0.09%
2023/07/19,"8,128.00","8,099.00","8,151.00","8,099.00",3.79K,0.58%
2023/07/18,"8,081.00","8,084.00","8,124.00","8,052.00",21.08K,-0.35%
2023/07/17,"8,109.00","8,174.00","8,190.00","8,050.00",9.61K,2.05%
2023/07/14,"7,946.00","7,946.00","7,946.00","7,946.00",0.00K,-1.29%
2023/07/13,"8,050.00","8,050.00","8,050.00","8,050.00",,0.00%
2023/07/12,"8,050.00","8,050.00","8,050.00","8,050.00",,0.00%
2023/07/11,"8,050.00","8,050.00","8,050.00","8,050.00",,0.00%
2023/07/10,"8,050.00","8,050.00","8,050.00","8,050.00",,0.00%
2023/07/07,"8,050.00","8,050.00","8,050.00","8,050.00",0.03K,1.54%
2023/07/06,"7,928.00","7,929.00","7,930.00","7,928.00",0.10K,-0.01%
2023/07/05,"7,929.00","7,937.00","7,937.00","7,926.00",0.11K,-0.25%
2023/07/04,"7,949.00","7,952.00","7,977.00","7,935.00",0.35K,0.11%
2023/07/03,"7,940.00","7,943.00","7,960.00","7,934.00",0.07K,-0.24%
2023/06/30,"7,959.00","7,904.00","8,133.00","7,904.00",0.28K,0.70%
2023/06/29,"7,904.00","7,868.00","7,921.00","7,851.00",0.36K,0.46%
2023/06/28,"7,868.00","7,849.00","7,880.00","7,849.00",0.14K,0.24%
2023/06/27,"7,849.00","7,884.00","7,900.00","7,822.00",0.18K,-0.13%
2023/06/26,"7,859.00","7,880.00","7,903.00","7,828.00",0.55K,-0.66%
2023/06/21,"7,911.00","7,931.00","7,946.00","7,895.00",0.63K,-0.25%
2023/06/20,"7,931.00","7,933.00","7,950.00","7,910.00",2.01K,-0.03%
2023/06/19,"7,933.00","7,925.00","7,965.00","7,905.00",1.97K,0.44%
2023/06/16,"7,898.00","7,858.00","7,936.00","7,852.00",4.74K,0.55%
2023/06/15,"7,855.00","7,867.00","7,881.00","7,809.00",9.39K,1.55%
2023/06/14,"7,735.00","7,735.00","7,735.00","7,735.00",0.17K,-2.59%
2023/06/13,"7,941.00","7,650.00","8,180.00","7,650.00",0.01K,2.50%
2023/06/12,"7,747.00","7,747.00","7,747.00","7,747.00",,-0.68%
2023/06/09,"7,800.00","7,800.00","7,800.00","7,800.00",,0.00%
2023/06/08,"7,800.00","7,800.00","7,800.00","7,800.00",,0.00%
2023/06/07,"7,800.00","7,800.00","7,800.00","7,800.00",,0.00%
2023/06/06,"7,800.00","7,800.00","7,800.00","7,800.00",0.02K,0.65%
2023/06/05,"7,750.00","7,750.00","7,750.00","7,750.00",,0.00%
2023/06/02,"7,750.00","7,750.00","7,750.00","7,750.00",,0.62%
2023/06/01,"7,702.00","7,575.00","7,724.00","7,575.00",0.07K,-1.21%
2023/05/31,"7,796.00","7,835.00","7,835.00","7,656.00",0.46K,-0.50%
2023/05/30,"7,835.00","7,799.00","7,850.00","7,799.00",0.11K,0.72%
2023/05/29,"7,779.00","7,724.00","7,820.00","7,670.00",0.20K,0.71%
2023/05/26,"7,724.00","7,749.00","7,777.00","7,674.00",0.20K,-0.32%
2023/05/25,"7,749.00","7,720.00","7,781.00","7,720.00",0.19K,0.22%
2023/05/24,"7,732.00","7,708.00","7,756.00","7,698.00",0.40K,0.31%
2023/05/23,"7,708.00","7,729.00","7,736.00","7,662.00",0.66K,-0.72%
2023/05/22,"7,764.00","7,802.00","7,839.00","7,666.00",3.24K,-0.42%
2023/05/19,"7,797.00","7,871.00","7,871.00","7,760.00",18.85K,-1.17%
2023/05/18,"7,889.00","7,901.00","7,936.00","7,844.00",10.64K,-3.26%
2023/05/17,"8,155.00","8,155.00","8,155.00","8,155.00",0.04K,2.42%
2023/05/16,"7,962.00","7,962.00","7,962.00","7,962.00",,0.00%
2023/05/15,"7,962.00","7,940.00","8,020.00","7,940.00",0.21K,0.26%
2023/05/12,"7,941.00","7,980.00","7,980.00","7,900.00",0.10K,-1.43%
2023/05/11,"8,056.00","8,058.00","8,058.00","7,990.00",0.25K,-0.02%
2023/05/10,"8,058.00","8,073.00","8,100.00","8,014.00",0.31K,-0.97%
2023/05/09,"8,137.00","8,200.00","8,200.00","8,100.00",1.04K,-0.18%
2023/05/08,"8,152.00","8,150.00","8,165.00","8,138.00",1.15K,0.28%
2023/05/05,"8,129.00","8,226.00","8,226.00","8,100.00",2.79K,-1.18%
2023/05/04,"8,226.00","8,260.00","8,300.00","8,196.00",3.03K,-0.45%
2023/04/28,"8,263.00","8,248.00","8,335.00","8,218.00",10.34K,0.18%
2023/04/27,"8,248.00","8,282.00","8,296.00","8,208.00",24.12K,-0.41%
2023/04/26,"8,282.00","8,275.00","8,308.00","8,251.00",21.33K,0.08%
2023/04/25,"8,275.00","8,212.00","8,318.00","8,212.00",23.64K,0.22%
2023/04/24,"8,257.00","8,300.00","8,315.00","8,215.00",46.22K,-0.12%
2023/04/21,"8,267.00","8,246.00","8,300.00","8,244.00",42.28K,0.50%
2023/04/20,"8,226.00","8,229.00","8,250.00","8,203.00",43.20K,-0.28%
2023/04/19,"8,249.00","8,221.00","8,281.00","8,221.00",82.04K,0.40%
2023/04/18,"8,216.00","8,184.00","8,247.00","8,184.00",116.71K,-1.62%
2023/04/17,"8,351.00","8,351.00","8,351.00","8,351.00",,0.01%
2023/04/14,"8,350.00","8,350.00","8,350.00","8,350.00",,0.00%
2023/04/13,"8,350.00","8,350.00","8,350.00","8,350.00",,0.00%
2023/04/12,"8,350.00","8,350.00","8,350.00","8,350.00",,0.00%
2023/04/11,"8,350.00","8,350.00","8,350.00","8,350.00",,0.00%
2023/04/10,"8,350.00","8,350.00","8,350.00","8,350.00",,0.00%
2023/04/07,"8,350.00","8,350.00","8,350.00","8,350.00",,-2.08%
2023/04/06,"8,527.00","8,842.00","8,842.00","8,352.00",0.01K,3.36%
2023/04/04,"8,250.00","8,250.00","8,250.00","8,250.00",,1.50%
2023/04/03,"8,128.00","8,128.00","8,128.00","8,128.00",0.01K,0.00%
2023/03/31,"8,128.00","8,132.00","8,269.00","8,020.00",0.24K,-1.40%
2023/03/30,"8,243.00","8,258.00","8,258.00","8,179.00",0.01K,1.17%
2023/03/29,"8,148.00","8,091.00","8,248.00","8,091.00",0.11K,0.70%
2023/03/28,"8,091.00","8,059.00","8,189.00","8,059.00",0.12K,0.40%
2023/03/27,"8,059.00","8,090.00","8,113.00","8,036.00",0.10K,0.54%
2023/03/24,"8,016.00","8,058.00","8,058.00","8,015.00",0.09K,-0.52%
2023/03/23,"8,058.00","8,119.00","8,119.00","8,050.00",0.06K,-0.62%
2023/03/22,"8,108.00","8,099.00","8,134.00","8,095.00",0.16K,0.52%
2023/03/21,"8,066.00","8,066.00","8,085.00","8,050.00",0.36K,0.00%
2023/03/20,"8,066.00","8,066.00","8,095.00","8,040.00",1.47K,0.00%
2023/03/17,"8,066.00","8,042.00","8,138.00","7,998.00",1.13K,0.16%
2023/03/16,"8,053.00","8,108.00","8,108.00","7,995.00",14.30K,-1.25%
2023/03/15,"8,155.00","8,181.00","8,184.00","8,132.00",8.46K,-0.92%
2023/03/14,"8,231.00","8,231.00","8,231.00","8,231.00",0.01K,0.35%
2023/03/13,"8,202.00","8,195.00","8,215.00","8,195.00",0.14K,0.02%
2023/03/10,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/03/09,"8,200.00","8,200.00","8,200.00","8,200.00",,-1.06%
2023/03/08,"8,288.00","8,288.00","8,288.00","8,288.00",0.01K,2.38%
2023/03/07,"8,095.00","8,340.00","8,340.00","7,851.00",0.02K,-2.59%
2023/03/06,"8,310.00","8,310.00","8,310.00","8,310.00",,-0.51%
2023/03/03,"8,353.00","8,353.00","8,353.00","8,353.00",,0.00%
2023/03/02,"8,353.00","8,400.00","8,400.00","8,270.00",0.04K,-0.19%
2023/03/01,"8,369.00","8,369.00","8,369.00","8,369.00",0.01K,0.81%
2023/02/28,"8,302.00","8,311.00","8,330.00","8,186.00",0.10K,-0.11%
2023/02/27,"8,311.00","8,330.00","8,330.00","8,244.00",0.31K,-0.23%
2023/02/24,"8,330.00","8,346.00","8,356.00","8,288.00",0.17K,-0.19%
2023/02/23,"8,346.00","8,336.00","8,361.00","8,329.00",0.27K,-0.23%
2023/02/22,"8,365.00","8,360.00","8,380.00","8,336.00",0.10K,0.06%
2023/02/21,"8,360.00","8,271.00","8,396.00","8,271.00",0.42K,1.75%
2023/02/20,"8,216.00","8,200.00","8,294.00","8,172.00",0.77K,-0.05%
2023/02/17,"8,220.00","8,224.00","8,258.00","8,187.00",0.60K,0.21%
2023/02/16,"8,203.00","8,179.00","8,233.00","8,162.00",8.18K,0.28%
2023/02/15,"8,180.00","8,175.00","8,230.00","8,142.00",17.91K,-0.73%
2023/02/14,"8,240.00","8,240.00","8,240.00","8,240.00",0.04K,1.88%
2023/02/13,"8,088.00","8,088.00","8,088.00","8,088.00",0.10K,0.00%
2023/02/10,"8,088.00","8,088.00","8,088.00","8,088.00",0.00K,-1.27%
2023/02/09,"8,192.00","8,178.00","8,178.00","8,177.00",0.10K,-0.10%
2023/02/08,"8,200.00","8,200.00","8,200.00","8,200.00",,0.00%
2023/02/07,"8,200.00","8,200.00","8,200.00","8,200.00",,-0.61%
2023/02/06,"8,250.00","8,250.00","8,250.00","8,250.00",,-0.76%
2023/02/03,"8,313.00","8,244.00","8,244.00","8,244.00",0.04K,-0.75%
2023/02/02,"8,376.00","8,370.00","8,390.00","8,370.00",0.05K,-0.15%
2023/02/01,"8,389.00","8,375.00","8,400.00","8,370.00",0.03K,-0.40%
2023/01/31,"8,423.00","8,451.00","8,470.00","8,380.00",0.46K,-0.33%
2023/01/30,"8,451.00","8,413.00","8,536.00","8,413.00",0.47K,0.45%
2023/01/20,"8,413.00","8,397.00","8,454.00","8,371.00",0.65K,0.14%
2023/01/19,"8,401.00","8,398.00","8,449.00","8,368.00",1.65K,0.04%
2023/01/18,"8,398.00","8,363.00","8,435.00","8,356.00",26.70K,0.57%
2023/01/17,"8,350.00","8,340.00","8,382.00","8,301.00",33.18K,3.25%
2023/01/16,"8,087.00","8,261.00","8,278.00","8,245.00",1.44K,-0.47%
2023/01/13,"8,125.00","8,110.00","8,230.00","8,093.00",0.20K,0.27%
2023/01/12,"8,103.00","8,100.00","8,110.00","8,100.00",0.05K,1.50%
2023/01/11,"7,983.00","7,959.00","8,023.00","7,959.00",0.05K,-0.50%
2023/01/10,"8,023.00","8,023.00","8,023.00","8,023.00",,0.00%
2023/01/09,"8,023.00","8,023.00","8,023.00","8,023.00",0.16K,0.00%
2023/01/06,"8,023.00","8,018.00","8,034.00","8,018.00",0.05K,-0.05%
2023/01/05,"8,027.00","8,002.00","8,034.00","8,002.00",0.02K,-1.00%
2023/01/04,"8,108.00","8,071.00","8,230.00","8,039.00",0.68K,0.46%
2023/01/03,"8,071.00","8,081.00","8,709.00","7,436.00",1.15K,-0.12%
2022/12/30,"8,081.00","8,070.00","8,168.00","8,021.00",4.50K,-0.25%
2022/12/29,"8,101.00","8,118.00","8,138.00","8,030.00",9.93K,-0.10%
2022/12/28,"8,109.00","8,132.00","8,152.00","8,066.00",7.01K,0.57%
2022/12/27,"8,063.00","8,022.00","8,164.00","8,001.00",10.10K,0.54%
2022/12/26,"8,020.00","8,008.00","8,060.00","7,990.00",8.84K,-0.45%
2022/12/23,"8,056.00","8,160.00","8,171.00","7,977.00",20.93K,-1.48%
2022/12/22,"8,177.00","8,180.00","8,212.00","8,130.00",19.63K,0.29%
2022/12/21,"8,153.00","8,169.00","8,180.00","8,127.00",24.83K,-0.11%
2022/12/20,"8,162.00","8,119.00","8,219.00","8,108.00",39.75K,-0.17%
2022/12/19,"8,176.00","8,195.00","8,247.00","8,101.00",100.44K,-0.38%
2022/12/16,"8,207.00","8,220.00","8,266.00","8,152.00",158.46K,-0.02%
2022/12/15,"8,209.00","8,174.00","8,261.00","8,156.00",208.80K,0.49%
2022/12/14,"8,169.00","8,169.00","8,169.00","8,169.00",,0.37%
2022/12/13,"8,139.00","8,139.00","8,139.00","8,139.00",,0.00%
2022/12/12,"8,139.00","8,139.00","8,139.00","8,139.00",,0.00%
2022/12/09,"8,139.00","8,139.00","8,139.00","8,139.00",,0.00%
2022/12/08,"8,139.00","8,139.00","8,139.00","8,139.00",,0.00%
2022/12/07,"8,139.00","8,139.00","8,139.00","8,139.00",,-0.44%
2022/12/06,"8,175.00","8,175.00","8,175.00","8,175.00",,0.00%
2022/12/05,"8,175.00","8,175.00","8,175.00","8,175.00",,0.00%
2022/12/02,"8,175.00","8,180.00","8,180.00","8,150.00",0.19K,0.31%
2022/12/01,"8,150.00","8,150.00","8,150.00","8,150.00",0.06K,1.49%
2022/11/30,"8,030.00","8,030.00","8,110.00","8,010.00",1.66K,0.00%
2022/11/29,"8,030.00","8,030.00","8,065.00","8,001.00",0.53K,-1.50%
2022/11/28,"8,152.00","8,107.00","8,698.00","8,008.00",0.45K,0.56%
2022/11/25,"8,107.00","8,092.00","8,151.00","8,092.00",0.08K,0.35%
2022/11/24,"8,079.00","7,964.00","8,115.00","7,960.00",0.47K,1.44%
2022/11/23,"7,964.00","7,930.00","8,047.00","7,930.00",0.28K,0.43%
2022/11/22,"7,930.00","7,984.00","7,984.00","7,900.00",0.15K,-0.68%
2022/11/21,"7,984.00","8,150.00","8,150.00","7,900.00",0.38K,-0.61%
2022/11/18,"8,033.00","8,006.00","8,100.00","7,994.00",0.40K,0.34%
2022/11/17,"8,006.00","8,101.00","8,101.00","7,982.00",0.73K,-0.02%
2022/11/16,"8,008.00","7,951.00","8,086.00","7,948.00",1.23K,0.72%
2022/11/15,"7,951.00","7,978.00","8,005.00","7,888.00",1.03K,0.52%
2022/11/14,"7,910.00","7,910.00","7,910.00","7,910.00",,-0.70%
2022/11/11,"7,966.00","7,966.00","7,966.00","7,966.00",,0.00%
2022/11/10,"7,966.00","7,966.00","7,966.00","7,966.00",,0.00%
2022/11/09,"7,966.00","7,966.00","7,966.00","7,966.00",,0.56%
2022/11/08,"7,922.00","7,922.00","7,922.00","7,922.00",0.00K,-0.38%
2022/11/07,"7,952.00","7,952.00","7,952.00","7,952.00",0.01K,-0.31%
2022/11/04,"7,977.00","7,959.00","7,960.00","7,959.00",0.05K,0.97%
2022/11/03,"7,900.00","7,900.00","7,900.00","7,900.00",0.02K,0.00%
2022/11/02,"7,900.00","7,900.00","7,900.00","7,900.00",0.11K,0.62%
2022/11/01,"7,851.00","7,744.00","7,805.00","7,743.00",0.05K,0.37%
2022/10/31,"7,822.00","8,088.00","8,088.00","7,750.00",0.53K,-1.35%
2022/10/28,"7,929.00","7,936.00","7,976.00","7,871.00",0.85K,-0.09%
2022/10/27,"7,936.00","7,925.00","8,000.00","7,920.00",0.73K,0.14%
2022/10/26,"7,925.00","7,936.00","8,003.00","7,890.00",1.96K,-0.30%
2022/10/25,"7,949.00","7,972.00","7,986.00","7,890.00",4.20K,-0.30%
2022/10/24,"7,973.00","7,952.00","8,051.00","7,835.00",7.18K,-4.43%
2022/10/21,"8,343.00","8,343.00","8,343.00","8,343.00",0.09K,3.45%
2022/10/20,"8,065.00","8,065.00","8,065.00","8,065.00",0.03K,0.00%
2022/10/19,"8,065.00","8,065.00","8,065.00","8,065.00",0.02K,0.00%
2022/10/18,"8,065.00","8,065.00","8,065.00","8,065.00",,-3.97%
2022/10/17,"8,398.00","8,398.00","8,398.00","8,398.00",0.04K,0.00%
2022/10/14,"8,398.00","8,398.00","8,398.00","8,398.00",0.08K,0.00%
2022/10/13,"8,398.00","8,398.00","8,398.00","8,398.00",,0.00%
2022/10/12,"8,398.00","8,398.00","8,398.00","8,398.00",0.11K,0.00%
2022/10/11,"8,398.00","8,450.00","8,450.00","8,346.00",0.04K,0.45%
2022/10/10,"8,360.00","8,186.00","8,186.00","8,186.00",0.24K,2.45%
2022/09/30,"8,160.00","8,154.00","8,299.00","8,154.00",2.10K,0.26%
2022/09/29,"8,139.00","8,108.00","8,300.00","8,107.00",1.80K,0.36%
2022/09/28,"8,110.00","8,150.00","8,150.00","8,061.00",0.41K,0.55%
2022/09/27,"8,066.00","8,037.00","8,109.00","8,033.00",0.27K,-0.59%
2022/09/26,"8,114.00","8,233.00","8,233.00","8,037.00",0.70K,-1.85%
2022/09/23,"8,267.00","8,305.00","8,326.00","8,185.00",1.32K,1.06%
2022/09/22,"8,180.00","8,160.00","8,252.00","8,140.00",0.85K,0.31%
2022/09/21,"8,155.00","8,158.00","8,213.00","8,109.00",2.69K,-0.04%
2022/09/20,"8,158.00","8,156.00","8,241.00","8,128.00",3.59K,-1.14%
2022/09/19,"8,252.00","8,255.00","8,314.00","8,149.00",7.26K,0.74%
2022/09/16,"8,191.00","8,184.00","8,267.00","8,149.00",6.03K,3.06%
2022/09/15,"7,948.00","8,286.00","8,400.00","8,286.00",0.73K,-4.08%
2022/09/14,"8,286.00","8,286.00","8,286.00","8,286.00",,0.00%
2022/09/13,"8,286.00","8,300.00","8,400.00","8,208.00",0.13K,0.15%
2022/09/09,"8,274.00","8,200.00","8,300.00","8,200.00",0.33K,0.82%
2022/09/08,"8,207.00","8,150.00","8,250.00","8,150.00",0.04K,1.03%
2022/09/07,"8,123.00","8,121.00","8,193.00","8,121.00",0.20K,0.02%
2022/09/06,"8,121.00","8,050.00","8,230.00","8,050.00",0.35K,0.93%
2022/09/05,"8,046.00","7,950.00","8,150.00","7,945.00",0.56K,1.81%
2022/09/02,"7,903.00","7,932.00","7,936.00","7,870.00",1.99K,0.37%
2022/09/01,"7,874.00","7,857.00","7,929.00","7,766.00",3.03K,0.22%
2022/08/31,"7,857.00","7,860.00","7,883.00","7,814.00",8.46K,-0.23%
2022/08/30,"7,875.00","7,846.00","7,919.00","7,827.00",20.83K,0.40%
2022/08/29,"7,844.00","7,878.00","7,880.00","7,798.00",16.36K,0.14%
2022/08/26,"7,833.00","7,808.00","7,865.00","7,800.00",19.24K,0.32%
2022/08/25,"7,808.00","7,781.00","7,844.00","7,781.00",21.95K,0.92%
2022/08/24,"7,737.00","7,715.00","7,776.00","7,680.00",28.53K,0.52%
2022/08/23,"7,697.00","7,710.00","7,750.00","7,645.00",46.58K,-0.19%
2022/08/22,"7,712.00","7,699.00","7,777.00","7,652.00",72.77K,0.56%
2022/08/19,"7,669.00","7,656.00","7,723.00","7,621.00",134.07K,0.03%
2022/08/18,"7,667.00","7,600.00","7,727.00","7,592.00",208.32K,-0.22%
2022/08/17,"7,684.00","7,699.00","7,763.00","7,602.00",289.45K,-0.77%
2022/08/16,"7,744.00","7,723.00","7,811.00","7,683.00",291.36K,-1.46%
2022/08/15,"7,859.00","7,840.00","7,987.00","7,782.00",343.82K,-2.95%
2022/08/12,"8,098.00","8,098.00","8,098.00","8,098.00",,3.70%
2022/08/11,"7,809.00","7,808.00","7,808.00","7,808.00",0.01K,-0.79%
2022/08/10,"7,871.00","7,871.00","7,871.00","7,871.00",0.05K,0.00%
2022/08/09,"7,871.00","7,871.00","7,871.00","7,871.00",,-0.48%
2022/08/08,"7,909.00","7,909.00","7,909.00","7,909.00",,1.61%
2022/08/05,"7,784.00","7,784.00","7,784.00","7,784.00",0.03K,-0.63%
2022/08/04,"7,833.00","7,833.00","7,833.00","7,833.00",,-2.39%
2022/08/03,"8,025.00","8,025.00","8,025.00","8,025.00",,0.19%
2022/08/02,"8,010.00","8,010.00","8,010.00","8,010.00",0.00K,-3.30%
2022/08/01,"8,283.00","8,666.00","8,666.00","8,102.00",0.12K,2.72%
2022/07/29,"8,064.00","8,212.00","8,212.00","8,021.00",0.15K,1.59%
2022/07/28,"7,938.00","7,925.00","8,058.00","7,925.00",2.31K,0.16%
2022/07/27,"7,925.00","7,899.00","7,961.00","7,873.00",0.12K,1.38%
2022/07/26,"7,817.00","7,811.00","7,916.00","7,811.00",1.39K,0.08%
2022/07/25,"7,811.00","7,673.00","7,892.00","7,673.00",0.17K,1.80%
2022/07/22,"7,673.00","7,675.00","7,720.00","7,619.00",0.14K,-0.61%
2022/07/21,"7,720.00","7,785.00","7,810.00","7,673.00",0.36K,-2.02%
2022/07/20,"7,879.00","7,896.00","7,971.00","7,727.00",0.43K,-1.05%
2022/07/19,"7,963.00","7,839.00","8,009.00","7,839.00",0.09K,4.39%
2022/07/18,"7,628.00","7,655.00","7,913.00","7,540.00",0.39K,-1.93%
2022/07/15,"7,778.00","7,915.00","7,915.00","7,552.00",1.04K,-4.11%
2022/07/14,"8,111.00","7,841.00","7,959.00","7,810.00",0.02K,2.44%
2022/07/13,"7,918.00","7,981.00","7,983.00","7,826.00",0.08K,-0.76%
2022/07/12,"7,979.00","7,952.00","8,027.00","7,950.00",0.06K,-1.31%
2022/07/11,"8,085.00","8,094.00","8,094.00","8,066.00",0.01K,-2.26%
2022/07/08,"8,272.00","8,226.00","8,284.00","8,225.00",0.15K,1.91%
2022/07/07,"8,117.00","8,117.00","8,117.00","8,117.00",0.00K,-0.37%
2022/07/06,"8,147.00","8,148.00","8,148.00","8,146.00",0.01K,-3.67%
2022/07/05,"8,457.00","8,443.00","8,480.00","8,443.00",0.01K,0.68%
2022/07/04,"8,400.00","8,400.00","8,400.00","8,400.00",0.00K,0.00%
2022/07/01,"8,400.00","8,400.00","8,400.00","8,400.00",,0.00%
2022/06/30,"8,400.00","8,400.00","8,449.00","8,377.00",1.40K,0.00%
2022/06/29,"8,400.00","8,427.00","8,469.00","8,397.00",0.16K,-0.32%
2022/06/28,"8,427.00","8,386.00","8,482.00","8,386.00",0.06K,0.20%
2022/06/27,"8,410.00","8,418.00","8,432.00","8,252.00",1.51K,-0.10%
2022/06/24,"8,418.00","8,403.00","8,483.00","8,330.00",0.03K,0.18%
2022/06/23,"8,403.00","8,539.00","8,539.00","8,362.00",0.37K,-1.64%
2022/06/22,"8,543.00","8,603.00","8,603.00","8,453.00",0.78K,-0.70%
2022/06/21,"8,603.00","8,604.00","8,604.00","8,517.00",1.57K,-0.01%
2022/06/20,"8,604.00","8,643.00","8,649.00","8,558.00",0.20K,-1.88%
2022/06/17,"8,769.00","8,788.00","8,788.00","8,620.00",0.59K,-1.17%
2022/06/16,"8,873.00","8,901.00","8,901.00","8,699.00",1.85K,-0.46%
2022/06/15,"8,914.00","8,877.00","8,877.00","8,877.00",0.08K,0.26%
2022/06/14,"8,891.00","8,891.00","8,891.00","8,891.00",,0.00%
2022/06/13,"8,891.00","8,891.00","8,891.00","8,891.00",0.00K,-1.74%
